style,color,status,location,cost,availableDate,price1,price2,price3,price4,price5,userName,userTime,season,ohs,orders,its,pos,division,grp,lot,leadTime,vendorPartNo,shrinkWidth,shrinkHeight,width,cost1,cost2,avgCost,stdCost,vendorColor1,vendorColor2,vendorColor3,actualWidth,active,fabContent,vendDesign1,vendDesign2,vendDesign3,required,atc,uom1,subdivision,type,sizeCat,descript,category,vendor1,vendorPart1,vendor2,vendorPart2,vendor3,vendorPart3,uom2,uom3,updateUser,updateTime,impCat,memo,ldp,customer,fabricType,reserve,reOrderLevel,lstCost,currency1,currency2,currency3,asRaw,id,rawMatType,defaultBomCost,noneInventory,weight,sgtRetailPrice,originalProjection,cost3,uom,lowestNo,bomCost1,bomCost2,bomCost3,bomCost4,bomCost5,allocs,picks,ships,user1,user2,user3,user4,body,bundle,packChk,subStyle,packSizecat,subColor,processType,defBoxType,defQtyPerBox,qtyPerBag,designer,dummy1,lastSoDate,lastPoDate,lastInvoiceDate,lastReceiveDate,userDate,binLocation,binLocation2,receivedQty,subCategory,colorDesc,costSheet,reference1,reference2,totalInvQty,startSellDate,lastEta,webYn,activeYn,userDate1,userDate2,userDate3,firstEta,warehouse,coo,aaqty,otsqty,atsqty,processCutQty,user5,user6,createdDate,fob,ddp,poMemo,ciMemo,fabContentDesc,fg,hsTariffNo,totalQty,invQty,balQty,allocOpen,pickOpen,sosOpen,firstShip,lastShip,imageURL
CT1035,BLACK,DROP,,,,21.0000,,,,,yosup,"2026-04-09 15:40:57",SS26,0.00,0.00,0.00,0.00,"ELEVATOR DISCO","26 JUN",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"MOOD SWINGS LONG SLEEVE TOP",TOPS,,,,,,,,,yosup,"2026-04-09 15:40:57",,,,,"POLYESTER MESH",,,,,,,,953,Style,0.0000,,,58.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,BLACK,0,,,,,,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
CT1036,"PINK MULTI",DROP,,,,21.0000,,,,,yosup,"2026-04-09 15:40:57",SS26,0.00,0.00,0.00,0.00,"ELEVATOR DISCO","26 JUN",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"PRETTY SASSY TOP",TOPS,,,,,,,,,yosup,"2026-04-09 15:40:57",,,,,"CROCHET KNIT",,,,,,,,970,Style,0.0000,,,58.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,"PINK MULTI",0,,,,,,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
CT1037,"PINK MULTI",ACTIVE,,8.5000,,21.0000,,,,,yosup,"2026-04-09 15:40:57",SS26,57.00,48.00,0.00,0.00,"ELEVATOR DISCO","26 JUN",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"CAPSULE TOP",TOPS,,,,,,,,,yosup,"2026-04-09 15:40:57",,,,,"CROCHET KNIT",,,,,,,,833,Style,0.0000,,,58.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,"2026-03-31 00:00:00","2026-04-22 00:00:00","2026-05-12 00:00:00","2026-05-06 00:00:00",,,,9,,"PINK MULTI",0,,,108,,,0,0,,,,,,,57.00,9.00,9.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
CT1039,GRAY,DROP,,0.0000,,21.0000,0.0000,0.0000,0.0000,0.0000,yosup,"2026-04-09 15:40:57",FW26,0.00,0.00,0.00,0.00,"ELEVATOR DISCO","26 JUL",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"LONDON CROP TOP",TOPS,,,,,,,,,adrian,"2026-05-20 10:54:12",,,0.0000,,"POLY BLENDED WOVEN",,,,,,,N,997,Style,0.0000,N,0.00,58.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,1-2-2-1,,,,,,,,,,,,,,,,,,,,GRAY,0,,,,,,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
CT1043,"BLACK WHITE",ACTIVE,,9.8000,,21.0000,0.0000,0.0000,0.0000,0.0000,yosup,"2026-04-09 15:40:57",SS26,108.00,84.00,0.00,0.00,"ELEVATOR DISCO","26 JUN",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"FABLE TOP",TOPS,,,,,,,,,minji,"2026-05-07 18:04:45",,,0.0000,,POPLIN,,,,,,,N,905,Style,0.0000,N,0.00,58.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,1-2-2-1,,,,,,,,,,,"2026-03-04 00:00:00","2026-03-23 00:00:00",,"2026-06-25 00:00:00",,,,108,,"BLACK WHITE",0,,,,,,0,0,,,,,,,108.00,24.00,24.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
CT1044,BROWN,DROP,,,,24.0000,,,,,yosup,"2026-04-09 15:40:57",SS26,0.00,0.00,0.00,0.00,"ELEVATOR DISCO","26 JUN",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"TERESA TOP",TOPS,,,,,,,,,yosup,"2026-04-09 15:40:57",,,,,"PRINTED CHIFFON",,,,,,,,956,Style,0.0000,,,68.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,BROWN,0,,,,,,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
CT1045,BROWN,ACTIVE,,11.8000,,24.0000,,,,,yosup,"2026-04-09 15:40:57",SS26,104.00,80.00,0.00,50.00,"ELEVATOR DISCO","26 JUN",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"CAPULET TOP",TOPS,,,,,,,,,yosup,"2026-04-09 15:40:57",,,,,"PRINTED CHIFFON",,,,,,,,827,Style,0.0000,,,68.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,"2026-04-22 13:46:37","2026-06-25 00:00:00",,"2026-06-25 00:00:00",,,,104,,BROWN,0,,,,,,0,0,,,,,,,104.00,24.00,74.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
CT1046,GRAY,DROP,,,,24.0000,,,,,yosup,"2026-04-09 15:40:57",SS26,0.00,0.00,0.00,0.00,"ELEVATOR DISCO","26 JUN",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"BALLET CLASS TOP",TOPS,,,,,,,,,yosup,"2026-04-09 15:40:57",,,,,"SWEATER KNIT",,,,,,,,959,Style,0.0000,,,68.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,GRAY,0,,,,,,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
CT1048,WHITE,ACTIVE,,11.6000,,28.0000,0.0000,0.0000,0.0000,0.0000,yosup,"2026-04-09 15:40:57",SS26,31.00,12.00,0.00,0.00,"ELEVATOR DISCO","26 MAY",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"DAILY HABITS TOP",TOPS,,,,,,,,,adrian,"2026-05-19 10:56:46",,,0.0000,,COTTON,,,,,,,N,817,Style,0.0000,N,0.00,78.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,1-2-2-1,,,,,,,,,,,"2026-06-01 14:51:09","2026-04-22 00:00:00","2026-06-26 16:42:15","2026-05-06 00:00:00",,,,167,,WHITE,0,,,302,,,0,0,,,,,,,31.00,19.00,19.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
CT1049A,BLACK,DROP,,0.0000,,28.0000,0.0000,0.0000,0.0000,0.0000,yosup,"2026-04-09 15:40:57",FW26,0.00,0.00,0.00,0.00,"ELEVATOR DISCO","26 JUL",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"ANABELLE SHIRT",TOPS,,,,,,,,,adrian,"2026-05-21 16:28:18",,,0.0000,,"JACQUARD SATIN",,,,,,,N,978,Style,0.0000,N,0.00,78.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,1-2-2-1,,,,,,,,,,,"2026-02-17 00:00:00",,,,,,,,,BLACK,0,,,,,,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
CT1050,"LIGHT BLUE",ACTIVE,,0.0000,"2026-06-23 00:00:00",29.0000,0.0000,0.0000,0.0000,0.0000,yosup,"2026-04-09 15:40:57",SS26,0.00,48.00,0.00,102.00,"ELEVATOR DISCO","26 JUN",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"MORNING COFFEE SHIRT",TOPS,,,,,,,,,mike,"2026-06-15 19:10:16",,,0.0000,,POPLIN,,,,,,,N,924,Style,0.0000,N,0.00,80.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,1-2-2-1,,,,,,,,,,,"2026-03-03 00:00:00","2026-01-02 00:00:00",,,,,,,,"LIGHT BLUE",0,,,,"2026-06-24 00:00:00",,0,0,,,,,,,0.00,-48.00,54.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
CT1051,CREAM,ACTIVE,,10.5000,,20.7100,,,,,yosup,"2026-04-09 15:40:57",SS26,0.00,30.00,0.00,102.00,"ELEVATOR DISCO","26 JUN",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"ARIA TOP",TOPS,,,,,,,,,yosup,"2026-04-09 15:40:57",,,,,LINEN,,,,,,,,918,Style,0.0000,,,58.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,"2026-04-21 00:00:00","2026-01-07 00:00:00",,,,,,,,CREAM,0,,,,,,0,0,,,,,,,0.00,-30.00,72.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
CT1056,BLUE,ACTIVE,,8.0000,,17.0000,0.0000,0.0000,0.0000,0.0000,yosup,"2026-04-09 15:40:57",SS26,24.00,0.00,0.00,0.00,"ELEVATOR DISCO","26 MAY",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"ANDY TOP",TOPS,,,,,,,,,adrian,"2026-05-19 10:57:11",,,0.0000,,COTTON,,,,,,,N,803,Style,0.0000,N,0.00,48.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,1-2-2-1,,,,,,,,,,,"2026-03-31 00:00:00","2026-04-22 00:00:00","2026-06-26 16:42:15","2026-05-06 00:00:00",,,,57,,BLUE,0,,,128,,,0,0,,,,,,,24.00,24.00,24.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
CT1059,"PINK MULTI",ACTIVE,,15.6000,,24.0000,,,,,yosup,"2026-04-09 15:40:57",SS26,114.00,90.00,0.00,0.00,"ELEVATOR DISCO","26 JUN",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"EVER MORE TOP",TOPS,,,,,,,,,yosup,"2026-04-09 15:40:57",,,,,"CROCHET KNIT",,,,,,,,937,Style,0.0000,,,68.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,"2026-05-14 00:00:00","2026-03-23 00:00:00",,"2026-06-25 00:00:00",,,,114,,"PINK MULTI",0,,,,,,0,0,,,,,,,114.00,24.00,24.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
CT1061,GRAY,ACTIVE,,14.8000,,28.0000,0.0000,0.0000,0.0000,0.0000,yosup,"2026-04-09 15:40:57",FW26,0.00,314.00,0.00,356.00,"ELEVATOR DISCO","26 JUL",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"KATHERINE CARDIGAN",TOPS,,,,,,,,,Marie,"2026-06-11 13:13:54",,,0.0000,,"KNITTED VISCOSE SWEA",,,,,,,N,996,Style,0.0000,N,0.00,78.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,1-2-2-1,,,,,,,,,,,"2026-05-14 00:00:00","2026-05-14 00:00:00",,,,,,,,GRAY,0,,,,,,0,0,,,,,,,0.00,-314.00,42.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
CW1001,"WHITE BLUE",DROP,,,,35.0000,,,,,yosup,"2026-04-09 15:40:57",SS26,0.00,0.00,0.00,0.00,"ELEVATOR DISCO","26 MAY",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XS-XL,"SOPHIE JACKET",OUTERWEAR,,,,,,,,,yosup,"2026-04-09 15:40:57",,,,,COTTON,,,,,,,,893,Style,0.0000,,,98.0000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,"WHITE BLUE",0,,,,,,0,0,,,,,,,0.00,0.00,0.00,0.00,,,"2026-04-09 15:40:57",0.0000,0.0000,,,,,,,,,,,,,,
ED1377,"NAVY BLUE",ACTIVE,,12.0000,,19.0000,0.0000,0.0000,0.0000,0.0000,adrian,"2026-04-15 13:35:44",,0.00,370.00,0.00,400.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"SEE THE CITY BUTTON-FRONT TIERED MIDI DRESS",,,,,,,,,,minji,"2026-04-24 14:41:34",,,0.0000,,,,,,,,,N,1195,Style,0.0000,N,0.00,0.0000,,,,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2026-04-23 00:00:00","2026-04-24 00:00:00","2026-04-21 14:09:01","2026-04-21 00:00:00",,,,786,,"NAVY BLUE",0,,,786,,,0,0,,,,,STANFORD,,0.00,-370.00,30.00,0.00,,,"2026-04-15 13:35:44",0.0000,0.0000,,,,,,,,,,,,,,
ED1377,SAND,ACTIVE,,12.0000,,19.0000,0.0000,0.0000,0.0000,0.0000,support,"2026-04-14 12:44:54",,-333.00,0.00,0.00,351.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"SEE THE CITY BUTTON-FRONT TIERED MIDI DRESS",,,,,,,,,,design,"2026-06-26 09:38:38",,,0.0000,,,,,,,,,N,1125,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2025-12-23 00:00:00","2026-04-30 00:00:00","2026-05-14 00:00:00",,,,,,,SAND,0,,,333,,"2026-05-28 00:00:00",0,0,,,,"2026-05-28 00:00:00",STANFORD,,-333.00,-333.00,18.00,0.00,,,"2026-04-14 12:44:54",0.0000,0.0000,,,,,,,,,,,,"2026-04-30 00:00:00","2026-04-30 00:00:00",
ED1435,"MUSTARD WHITE",ACTIVE,,10.0000,,20.6000,0.0000,0.0000,0.0000,0.0000,support,"2026-04-14 12:44:54",,0.00,0.00,0.00,0.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"CATCHING SUNRAYS MIDI DRESS",,,,,,,,,,design,"2026-06-26 09:54:32",,,0.0000,,,,,,,,,N,1135,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2026-03-17 00:00:00","2026-04-30 00:00:00","2026-06-04 00:00:00","2026-06-22 00:00:00",,,,573,,"MUSTARD WHITE",0,,,573,,,0,0,,,,,STANFORD,,0.00,0.00,0.00,0.00,,,"2026-04-14 12:44:54",0.0000,0.0000,,,,,,,,,,,,,,
ED1649CP,CRM/PRPL/MULTI,ACTIVE,,0.0000,,19.0000,0.0000,0.0000,0.0000,0.0000,adrian,"2026-04-15 13:48:42",,498.00,0.00,0.00,0.00,FREESIA,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"TRUEST ROMANCE PINK FLORAL PRINT SLEEVELESS RUCHED MIDI DRESS",DRESSES,,,,,,,,,adrian,"2026-04-15 13:50:23",Import,,0.0000,,,,,,,,,N,1196,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,"2025-10-27 00:00:00","2026-04-21 00:00:00",,"2026-04-21 00:00:00",,,,498,,"CREAM PURPLE MULTI FLORAL",0,,,,"2026-04-15 13:47:42",,0,0,,,,,,,498.00,498.00,498.00,0.00,,,"2026-04-15 13:48:42",0.0000,0.0000,,,,,,,,,,,,,,
ED1649D,"BLUE BLACK CREAM",ACTIVE,,11.2000,,19.0000,0.0000,0.0000,0.0000,0.0000,minji,"2026-06-24 13:59:09",,0.00,401.00,0.00,401.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"TRUEST ROMANCE FLORAL PRINT SLEEVELESS RUCHED MIDI DRESS",,,,,,,,,,minji,"2026-06-24 14:04:32",,,0.0000,,,,,,,,,N,1736,Style,0.0000,N,0.00,0.0000,,,,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2026-06-24 16:10:48","2026-06-24 00:00:00",,,,,,,,"BLUE BLACK CREAM",0,,,,,,0,0,,,,,STANFORD,,0.00,-401.00,0.00,0.00,,,"2026-06-24 13:59:09",0.0000,0.0000,,,,,,,,,,,,,,
ED1649D,"GREEN FLORAL",ACTIVE,,11.2000,,19.0000,0.0000,0.0000,0.0000,0.0000,adrian,"2026-04-15 16:02:53",,-469.00,299.00,0.00,751.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"TRUEST ROMANCE FLORAL PRINT SLEEVELESS RUCHED MIDI DRESS",,,,,,,,,,minji,"2026-04-22 19:23:33",,,0.0000,,,,,,,,,N,1210,Style,0.0000,N,0.00,0.0000,,,,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2026-04-14 00:00:00","2026-04-30 00:00:00","2026-06-20 17:56:59",,,,,,,"GREEN FLORAL",0,,,469,,"2026-05-28 00:00:00",0,0,,,,"2026-05-28 00:00:00",STANFORD,,-469.00,-768.00,-17.00,0.00,,,"2026-04-15 16:02:53",0.0000,0.0000,,,,,,,,,,,,,,
ED1649D,"LAVENDER BLUE ORANGE",ACTIVE,,11.2000,,19.0000,0.0000,0.0000,0.0000,0.0000,support,"2026-04-14 12:44:54",,0.00,0.00,0.00,0.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"TRUEST ROMANCE FLORAL PRINT SLEEVELESS RUCHED MIDI DRESS",,,,,,,,,,minji,"2026-06-24 13:59:34",,,0.0000,,,,,,,,,N,1153,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2025-11-25 00:00:00","2026-04-21 00:00:00","2026-04-21 13:48:15","2026-04-21 00:00:00",,,,364,,"LAVENDER BLUE ORANGE",0,,,364,,,0,0,,,,,STANFORD,,0.00,0.00,0.00,0.00,,,"2026-04-14 12:44:54",0.0000,0.0000,,,,,,,,,,,,,,
ED1649D,"PINK WHITE PURPLE",ACTIVE,,11.2000,,19.0000,0.0000,0.0000,0.0000,0.0000,adrian,"2026-04-15 14:11:43",,0.00,0.00,0.00,0.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"TRUEST ROMANCE FLORAL PRINT SLEEVELESS RUCHED MIDI DRESS",,,,,,,,,,adrian,"2026-04-15 14:11:43",,,0.0000,,,,,,,,,N,1199,Style,0.0000,N,0.00,0.0000,,,,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2025-11-25 00:00:00",,,,,,,,,"PINK WHITE PURPLE",0,,,,,,0,0,,,,,STANFORD,,0.00,0.00,0.00,0.00,,,"2026-04-15 14:11:43",0.0000,0.0000,,,,,,,,,,,,,,
ED1743,SAGE,ACTIVE,,8.7000,,17.4400,0.0000,0.0000,0.0000,0.0000,support,"2026-04-14 12:44:54",,-175.00,0.00,0.00,0.00,FREESIA,"12TH TRIBE",,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"ELEVATOR DISCO SAGE SATIN CUTOUT MINI DRESS",,,,,,,,,,adrian,"2026-05-05 13:00:59",,,0.0000,,,,,,,,,N,1156,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2025-12-19 00:00:00",,"2026-05-28 00:00:00",,,,,,,SAGE,0,,,175,,,0,0,,,,,STANFORD,,-175.00,-175.00,-175.00,0.00,,,"2026-04-14 12:44:54",0.0000,0.0000,,,,,,,,,,,,,,
EDD1124,BLACK,ACTIVE,,12.2000,,23.7000,0.0000,0.0000,0.0000,0.0000,support,"2026-04-14 12:44:54",,0.00,400.00,0.00,400.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"STRAPLESS ORGANZA RUFFLE TECHNO CREPE MERMAID MAXI DRESS W/ CB SLIT",,,,,,,,,,design,"2026-06-26 09:35:17",,,0.0000,,,,,,,,,N,1129,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2026-01-19 00:00:00","2026-04-30 00:00:00",,,,,,,,BLACK,0,,,,,"2026-05-28 00:00:00",0,0,,,,"2026-05-28 00:00:00",STANFORD,,0.00,-400.00,0.00,0.00,,,"2026-04-14 12:44:54",0.0000,0.0000,,,,,,,,,,,,,,
EDD1125,"LT YLW/WHT/SILVER",ACTIVE,,13.8000,,23.8500,0.0000,0.0000,0.0000,0.0000,adrian,"2026-04-15 16:30:17",,604.00,600.00,0.00,0.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"DAZZLING FOREVER SEQUIN BEADED BODYCON MINI DRESS",,,,,,,,,,adrian,"2026-04-15 16:30:17",,,0.0000,,,,,,,,,N,1215,Style,0.0000,N,0.00,0.0000,,,,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2026-04-14 00:00:00","2026-04-22 00:00:00",,"2026-06-26 00:00:00",,,,604,,"LT YELLOW SHINY WHITE SILVER",0,,,,,,0,0,,,,,STANFORD,,604.00,4.00,4.00,0.00,,,"2026-04-15 16:30:17",0.0000,0.0000,,,,,,,,,,,,,,
EDD1125,PEACH,ACTIVE,,13.8000,,23.8500,0.0000,0.0000,0.0000,0.0000,adrian,"2026-04-15 16:37:18",,0.00,375.00,0.00,375.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"DAZZLING FOREVER SEQUIN BEADED BODYCON MINI DRESS",,,,,,,,,,adrian,"2026-04-15 16:37:18",,,0.0000,,,,,,,,,N,1216,Style,0.0000,N,0.00,0.0000,,,,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2026-04-14 00:00:00","2026-04-22 00:00:00",,,,,,,,PEACH,0,,,,,"2026-05-20 00:00:00",0,0,,,,"2026-05-20 00:00:00",STANFORD,,0.00,-375.00,0.00,0.00,,,"2026-04-15 16:37:18",0.0000,0.0000,,,,,,,,,,,,,,
EDD1125,"ROYAL BLUE",ACTIVE,,13.8000,,23.8500,0.0000,0.0000,0.0000,0.0000,support,"2026-04-14 12:44:54",,0.00,400.00,0.00,400.00,FREESIA,LULUS,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"DAZZLING FOREVER SEQUIN BEADED BODYCON MINI DRESS",,,,,,,,,,minji,"2026-04-22 19:25:34",,,0.0000,,,,,,,,,N,1144,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,,,,,,,"2026-03-19 00:00:00","2026-04-30 00:00:00",,,,,,,,"ROYAL BLUE",0,,,,,"2026-05-28 00:00:00",0,0,,,,"2026-05-28 00:00:00",STANFORD,,0.00,-400.00,0.00,0.00,,,"2026-04-14 12:44:54",0.0000,0.0000,,,,,,,,,,,,,,
EDD1127,BLACK,ACTIVE,,11.9500,,0.0000,0.0000,0.0000,0.0000,0.0000,minji,"2026-05-04 11:40:20",,0.00,0.00,0.00,0.00,FREESIA,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"Posh Outcome Short Sleeve Sweater Mini Dress",DRESSES,,,,,,,,,adrian,"2026-05-08 13:51:28",Import,,0.0000,,,,,,,,,N,1232,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,,,,,,,,,,BLACK,0,,,,"2026-05-04 11:39:24",,0,0,,,,,,CHI,0.00,0.00,0.00,0.00,,,"2026-05-04 11:40:20",0.0000,0.0000,,,,,,,,,,,,,,
EDD1227,BLACK,ACTIVE,,11.9500,,0.0000,0.0000,0.0000,0.0000,0.0000,minji,"2026-05-04 11:44:01",,0.00,900.00,0.00,900.00,FREESIA,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,0,0,,,Style,XXS-XXL,"Posh Outcome Short Sleeve Sweater Mini Dress",DRESSES,,,,,,,,,minji,"2026-05-04 13:48:13",Import,,0.0000,,,,,,,,,N,1233,Style,0.0000,N,0.00,0.0000,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,N,,,,,,PO,,,,,,"2026-06-24 14:12:18","2026-06-24 00:00:00",,,,,,,,BLACK,0,,,,"2026-05-04 11:43:35","2026-07-09 00:00:00",0,0,,,,"2026-07-09 00:00:00",,CHI,0.00,-900.00,0.00,0.00,,,"2026-05-04 11:44:01",0.0000,0.0000,,,,,,,,,,,,,,
